PM25,VOC,HeatIdx,HR,SpO2,label
422.43922594408883,847.5502210984112,45.47326077303368,163.92840184162122,90.57176120565826,2
162.34735836285222,650.950689527467,42.941663235080505,137.4446100668697,89.87233343955847,2
322.45126539968874,956.7741036958743,41.91979402768742,176.7634722958208,90.53672831210518,2
56.086290415333444,472.3739510482102,36.64019841853576,93.10849848014107,93.29847527290374,1
27.595341938724278,137.46308167980993,31.352907416825975,81.24954445329914,96.81850189023608,0
41.105158030011275,146.23564092153524,22.76593804821825,64.55600784865507,99.74017678556292,0
72.7415454956597,218.32955054037404,36.429560688538636,103.98232450044114,93.65321615905323,1
221.30359604939667,647.4128963798353,46.83745063287841,136.89915856921448,90.7771252027999,2
0.6078385738693404,96.78564668299975,26.959613842437715,61.34367321231542,98.98789841874708,0
48.161126972030566,147.53508097704946,27.51511129594912,84.85547456457739,96.50881647735112,0
117.84023905797525,217.93905668124634,37.50393614908544,115.88570717320437,95.872393520795,1
36.475411432619836,149.81894037234818,22.44242626978166,60.44566135347527,98.21356976091906,0
211.80202054774458,685.1289942608606,47.06726761249039,144.41884869892183,91.92063768938809,2
148.1790508820341,433.520124288609,37.70523187114393,93.32962991514735,95.39796284402799,1
271.52936962491367,737.0918849733627,45.46689129702555,151.6828175385849,88.2013529876845,2
281.33343339442513,769.6576695118009,43.88986587471401,172.997215198359,88.81668236130217,2
171.64075245924255,666.2411999252936,42.54671635547119,147.7117671597946,90.47610279361747,2
75.67784558147784,159.00232399177582,38.289998625989824,115.94759138199555,94.56448496818791,1
111.033261600989,563.402927660084,37.573335295207414,106.27264608124342,93.02302442867664,1
456.73892821055375,672.1900209220444,46.74354487407644,152.82943931409244,86.39833500938364,2
139.43763046230004,161.3811340453349,35.448903102546794,100.68129350885981,95.24667068195632,1
148.2438988554963,516.3268535017539,34.50445349773112,92.24664658179435,94.01585903994491,1
373.8476732116358,715.3226369504036,43.072829455667716,153.04123819493657,86.21557448437736,2
331.53792254195787,834.2011030657947,43.3357166144165,151.0856600986009,92.24501747620131,2
81.27562122871097,393.267594282787,36.24754984857892,94.68882352778327,95.8082269196352,1
47.90367400596901,146.8547761187501,30.332755237756633,70.04589653436967,97.89452302193844,0
142.24853827222609,505.05487937467365,39.155750083803554,95.75161903362932,94.55714615318067,1
310.9717446971241,900.4613472692395,42.894567048392,137.10149057747057,92.49451767944747,2
12.895141352246991,38.97422069104492,31.287679990233364,80.60760663719608,96.07721766687146,0
21.95674542851092,89.13627409628958,28.03533507845021,60.78903165754757,96.58436279909235,0
57.04816127765202,357.17139394168987,37.747793718207404,101.74153354948335,95.9750419533505,1
374.7729108956956,810.3687304282683,44.05592730208333,177.40618908877053,90.61749596546382,2
84.5896786864042,429.4348924952214,36.18149112933009,113.18376793725075,94.7196513527081,1
485.8011076948437,883.1173120967012,44.657999784979715,140.2211895332202,90.54220969365457,2
282.503540579233,952.4955135309583,43.85002968105104,151.71980980367073,91.57895760727338,2
8.819349325311165,14.244791284256475,29.994723138646755,88.82432536432002,97.40985113759696,0
85.86559111875731,177.9111939087524,38.13422739626594,114.65916480151976,93.9825015105267,1
76.23104507248401,503.33145932547467,35.285505373406174,92.60153838884773,95.11421997213249,1
326.76680700393297,912.9150421508988,48.347915380165425,145.6545036355139,90.33496852165233,2
154.25650890220646,815.6157107776368,46.790422302116035,176.12122703058793,91.31573689725982,2
25.55645696186149,42.19268453295511,24.57320616334177,86.34320421332892,97.09519196560765,0
2.5911768411213454,148.26314909452216,30.81089276320389,89.37156179752344,97.6360309469451,0
345.46262485276554,606.9911153522419,49.747725047209556,164.6685199136728,92.70772994770356,2
43.589178329610085,125.46632887048045,27.857309015411122,88.08160029158405,96.86862133396426,0
1.8335713466771486,76.85892310981599,25.227069896152507,84.38483472663977,99.47548318215755,0
442.06500503930226,928.1797827690752,42.78316660411795,143.05586221608038,90.12127838065867,2
361.4730015277792,690.6961402092987,41.25520582028127,140.35471710829034,86.93722817771074,2
78.87284144134888,538.0537253837442,33.67347674221384,113.92531319012559,95.2266671513604,1
97.21827319398815,229.24341612035658,34.346620026326065,113.09891592477904,94.61992311946332,1
34.02496510373565,3.020677342393474,29.87177512632667,70.44507309799802,99.40312153052272,0
24.918388636973987,47.23776668833436,21.50106691803684,75.12337226303745,99.09668600009172,0
49.69241944498491,75.43132800983773,28.517656559268463,89.6538424307221,97.46405356736061,0
376.29696379054457,920.2631634900462,45.81642739902266,155.82504030285457,86.4027118882981,2
105.29274600026568,401.9731975665043,39.83553313577036,110.83508183032427,93.11812610805896,1
404.76755616222704,877.1463478141156,48.50642548147349,176.9917712424162,90.09059196656239,2
282.22796471858356,674.0067773175167,41.59050928602941,169.61241171550458,86.5989763365013,2
126.64687265505175,562.3052249909467,35.885079265049875,95.03532955825044,93.13129524677458,1
49.38340039983235,52.96543334075842,20.641215228692207,63.87843106925938,97.69409636920409,0
88.9862166118046,443.2434725178223,35.84447483440605,124.24012663315393,95.80786873561557,1
182.25868184299514,909.961530901762,43.11123974791816,170.89062319411312,86.13863448195686,2
114.13663548716045,526.9198053775966,33.36039914321327,99.6887057465437,95.63220308802411,1
136.8085551789852,162.2794427927545,37.05539425142499,96.22044971033182,93.76915593987437,1
449.5770513260523,730.8504927885456,45.62317199645045,178.052582495041,92.04684022581807,2
344.9566768252812,911.5190223388518,47.23179261092243,141.41231494949437,86.44396052595076,2
55.959193604813045,564.2009807531035,33.56445608764631,122.27680614162774,93.11455485803864,1
417.0061447924093,788.5163404136762,40.524438748139445,159.54293031572556,87.60237114115417,2
48.60026648157685,55.646056888825356,29.940537747219754,74.02403701273047,97.60658070884817,0
11.422737066564936,15.81020660946934,28.64321508736875,60.76345918775568,98.59488752061962,0
47.4899956645962,71.33942877330125,31.900233684712827,59.25555723367344,97.70512362501815,0
332.1621377974161,746.509551633676,41.90552942349719,138.30960277272087,91.30621153691975,2
349.3868053011454,995.0721113227333,41.04520133693728,159.44056577779875,90.96621457354877,2
251.08257427253224,954.5451438713287,40.827196010474665,154.48095220654704,88.38380559048275,2
46.049726054828795,144.98861553349752,24.675889067457383,89.06412601773647,97.28144788196923,0
33.62302490125144,88.62068002768737,31.369726812747494,56.90828956073979,98.8618038545965,0
106.24984140883562,515.0074218287881,36.15066140678607,103.5524168092271,93.82901787988907,1
174.10895697653507,789.2491131609025,40.750166826221204,147.89282719860532,85.03329751938,2
1.4391338156669486,79.6941027526398,31.66464169548186,88.99541111073071,99.72411438511025,0
175.65085411680275,618.6899888975049,42.22669616264851,145.5516553900502,89.53918225367616,2
482.134415263317,910.623313870413,46.13921852933503,162.5558939051399,87.72392611822094,2
104.05605943990031,175.14972071388385,34.29171853716017,93.15078055659605,93.87997042931003,1
0.9663815458800518,13.420968421558083,22.419862535202707,61.052287416954144,98.78550339948227,0
43.17737612572726,66.88299297897117,21.51362943554918,82.75157974153726,98.29856828248735,0
16.323065412199593,45.369947619220454,27.23616636037506,88.15495130814188,99.55685605369676,0
38.61591958678196,33.06690063681284,28.57642779658709,69.06645477845883,99.6759173020016,0
72.40022066021746,448.6420452768173,35.216741995287975,107.3921281794009,95.78571658618725,1
115.40812904251248,370.00202240455786,36.23492789998209,94.06448606804852,94.70091733190037,1
48.132420733896254,64.49778211815895,26.439290111165292,73.62388968429514,98.72718724513754,0
95.3328401407703,217.7945198972852,32.80237573542311,107.0028298195364,93.23956206799033,1
97.75399860923308,309.09897459259815,38.80955176141414,112.75770604265101,94.00238593162571,1
3.5245972821572327,128.17731538661243,23.528476520479987,81.51188136590416,99.51906775163826,0
12.092614545022585,15.146716022664164,23.30228254128171,65.54290118217978,99.44545087582627,0
246.7500747453741,823.287353188646,43.046976135731846,178.8697010412133,90.07175964912814,2
298.2872758560538,602.4405644761905,43.08879208126356,155.94527709807312,86.92994106910305,2
33.606777370293926,12.684806714585678,22.58322854943001,86.54899794302317,97.06214242245505,0
238.25388673503943,736.6676560177667,47.38102214169672,136.35560263854524,90.83870393525069,2
378.5670596160785,844.8395942728455,44.578562892629094,178.43974233289615,88.23855914272947,2
424.04994337636896,731.0285864866581,40.78719591375364,170.8694744298487,92.98169985487985,2
395.8730254729656,980.2305811595421,40.668527535660985,144.31482065260386,92.11513661844239,2
165.81865155714763,609.4587204280722,46.833826894351944,178.73417914931585,86.27686937187251,2
69.81349028270805,183.8905455557084,37.38321888132319,102.29616398640631,93.48810810609508,1
43.68492967331725,136.7677668572657,30.45854816849752,62.40504822712558,99.61489968149523,0
27.095047368917907,8.184811242404844,24.10800898953189,66.01749683009353,99.95038309805312,0
62.28293820059067,223.27446562325827,32.248227539344256,104.21126010367058,95.13088641439614,1
8.741931363020628,139.5247804293825,20.620228158933582,82.02533766826126,97.21681807254001,0
101.78637338893837,177.465173357957,35.32920364878086,116.40232690335472,93.64581487771915,1
312.8809415620306,640.760180322784,40.52454838123863,165.99747183937723,87.21938532212496,2
388.813602512797,996.8597690784505,44.83622683877835,176.7318603410912,85.70429622675341,2
188.51036845090894,632.171648026537,44.49908469035067,158.3138952308331,87.13170739857797,2
32.2905406327603,140.3091734501698,31.079594099239152,86.12566533398764,98.69406610988844,0
267.89254571263155,925.1929707588752,44.981170203728006,173.1934131735668,92.62878975492261,2
487.86109434967466,699.4483287147991,49.347799074236306,139.69654903953204,88.97767270031713,2
226.6050002848045,948.5002217660527,40.28154425762526,173.79445320942227,85.03358598272416,2
2.3482983387527523,11.89204269467876,27.80727827902524,84.8534639785812,96.26054895468359,0
88.13761801880203,283.4404932096656,34.72113616598206,99.1448423211778,95.67241612110371,1
321.6901046548529,766.2752910706545,49.13799868517018,164.87041370249307,92.14428272353783,2
38.83552784775906,142.25543291833785,23.906040057513625,89.27368975456949,96.01351538723365,0
125.98584767576081,381.66598058188737,34.623509272287905,95.89745745290129,93.33193754428004,1
88.6424200412909,307.82252287147463,32.546967034484716,102.2382456807905,95.23217171110696,1
379.45756068508655,678.1503557733411,43.80369595975391,137.33440387652314,92.27185154005349,2
117.738232564657,280.36320926944734,35.68711975702173,129.2151387623497,94.13154056332262,1
65.0312073556273,575.5822898952537,39.8775791157724,94.77276415556844,93.02642702218054,1
218.99506307564573,663.1267489929465,47.29822918831074,160.01777753915832,86.97632966887,2
496.5194102211922,674.8544559233308,47.08979639708192,132.73955671781684,88.06384748071716,2
41.805885160362436,140.48553271062588,20.1461580249985,73.88273008945035,97.38474123085456,0
280.17578186863324,852.2483565781326,42.94955711722681,132.57557460669676,87.30051169995897,2
43.5602241131526,125.14871936240978,25.7820470429151,72.85919261772273,97.45575553361617,0
35.70263616890634,145.32220358667067,24.38293041938446,75.36269426721985,99.62667525846076,0
334.0106117914904,845.5424277682699,49.492657155485354,167.63040362846516,85.00083768638515,2
25.961228539010257,23.22620919711824,29.971069889862207,83.96060075928646,98.09564670681759,0
67.1871376461661,520.5877691915613,33.010207102201,113.99645050495658,95.04995651664159,1
31.591860608489963,60.36093889489676,25.193204980498322,79.42289615718833,96.31512828401566,0
466.5891522246689,865.9441963653519,40.80050265252983,178.88063008235727,91.540498023009,2
42.2178541369808,65.68498307143685,21.563887360427938,63.704213331489726,98.23624515106101,0
371.8458752534211,732.7533283974265,44.7006492169179,150.331283435146,86.37176756750907,2
346.2847611061225,639.0156374322896,46.929406539021294,176.555165466763,85.40560489367215,2
469.92245058635973,712.7063473989043,43.13042262089785,142.21558749668193,85.80064715922776,2
250.5932859184808,801.0325235255157,49.792575283777786,148.42643334868572,91.07337121712035,2
19.892779952287082,58.786584441586356,23.21329177524941,64.98472989293079,99.09010569265038,0
55.898801007944954,362.61826141712197,34.22920272418255,95.80089869080767,94.70785943428841,1
182.30306384858184,610.971640778383,44.37778679125357,153.8367932686523,92.40694952709416,2
155.93425752175503,996.964873263172,43.965022247146585,149.98073270852362,92.15820684792241,2
21.67913963163072,77.27883392073205,29.130697675534883,65.54987191294954,98.64461707887637,0
246.07375520861896,943.2751254841224,45.38615393811177,169.46046529474393,86.07321291645766,2
12.977089158804517,45.01006243581599,20.236198584576965,88.33472431637097,97.76547024127916,0
85.13582726554986,359.01426557280223,38.608656557040185,100.37950829503411,95.36792637073984,1
98.30976842255014,553.2371522846664,34.853890151136866,121.09195142853031,95.7791113461166,1
99.07594063782568,535.512211496954,32.45859416691525,119.29687103717347,94.44548432945277,1
58.671134130780274,598.6099001839978,33.55283013733686,119.78592963822301,95.25628153431435,1
80.5225583069087,150.44633901133219,39.81936379685496,111.26719114359244,94.03519159854991,1
30.001027405965186,136.38790416554886,26.117084802810457,60.24630033648553,99.07175020647205,0
108.75631734826946,517.8522815143353,32.717130145890714,122.66220096162066,93.73617587980202,1
27.625048370394456,116.52320508604215,25.445045123004242,57.63625012585917,97.31754928794639,0
408.3011490684954,720.3513271443528,48.06987948255525,142.4903400631319,92.60579445619508,2
148.53293515056734,336.5238863125275,37.22964883841369,114.83031367133576,94.46258226366213,1
79.15507226653146,154.46544322338957,36.2949301366749,92.57890178665404,93.0513437576165,1
128.6923139837357,216.36778863177037,35.131125315058156,114.89261009547366,95.5014684841351,1
40.89835120595311,62.86492093756279,30.518725889464612,62.30610588395202,99.6088811461615,0
39.53615824194818,72.49414274494877,30.089420863269375,79.93379099655226,98.69203640385221,0
127.93432574458333,226.40775222105572,36.860214897402706,108.85516243791173,93.88602966351685,1
16.351658078161936,37.04417504878388,27.738272521156723,76.34540572449382,97.01916942292522,0
58.56734570852286,373.6513376296425,32.78020792237447,91.10968907090555,93.41232727757153,1
17.545750627603933,79.7182371283958,30.026860461087786,60.34626510836658,99.16236851460165,0
32.0985750221633,83.09898832546965,28.03294477104372,83.38575912522793,98.42001224535213,0
34.798710304684896,149.93365548756577,30.0194813006254,62.8223009989544,96.96668490389041,0
80.12121565667891,213.47291448160644,35.52697897196062,101.75484188438178,94.89504210267869,1
45.312729026051834,50.23174352054775,31.366047402120728,73.50400487875869,97.87859342561077,0
345.70667604367867,883.970626678161,42.205656605586256,162.32299341104095,92.96772029640738,2
290.2191909664606,616.1127954128617,44.77234957833989,146.53959848581002,92.36819459186275,2
256.7532331238538,775.8166596305446,41.21111538693302,168.7204894634006,90.0253280243121,2
30.335752319142795,48.52956187282373,20.460366336268414,58.099886083877806,98.27130436559834,0
475.51966810597804,932.5054398969655,43.454771947120264,164.54374717856575,92.50979428141024,2
199.49126382002436,636.8613668803345,48.336378765647105,161.7923024065311,89.94726213441626,2
68.43146581407312,356.95901487982235,38.522796586083444,104.59682057599937,95.16764755933822,1
102.54831888772063,404.8718102745933,38.46825340617829,129.43064282250938,95.11815780586615,1
10.783757619885858,9.034041735044617,21.523232692090115,63.31945661071801,96.84275166812121,0
449.9259140093208,938.9947429323132,49.53236802911062,140.19157279055972,91.47379353086917,2
135.46173087714348,279.6653618751877,33.06725185022571,116.27148043857717,93.34861158899196,1
25.26033867883191,32.61793983258539,28.018167943494863,89.087920425064,96.08722717249758,0
90.34034360316727,560.4136154031186,36.06733241086013,101.89676496916395,95.390678894118,1
14.285604314093037,44.45364202699326,25.837308645702493,82.94735872613695,99.86361196746324,0
47.236812939153985,59.40817161532001,23.681531397321216,60.93813784398516,97.60982071311588,0
62.77826536564791,446.68116275469635,39.656802567041936,104.572910287904,94.05633934843637,1
126.5315150659754,345.40249964683744,36.872471329553186,118.77291277244568,94.83641890368965,1
319.2973901149804,813.5372372154542,46.083010686170994,177.35650801058492,87.54529070873257,2
133.25541360304132,584.1319018208856,36.54919708943204,113.62684940036675,94.92771603727392,1
30.288740967844358,50.1601768483123,22.582925846011445,75.6130276977572,97.59534645935902,0
48.39300174225152,19.693195800723633,31.185606984779398,62.75577006538066,99.4032238318698,0
19.63653716357081,1.3647271921163995,22.369835379824387,72.81897923711077,98.64630696229624,0
330.65822816414067,658.1312567959025,42.3549728515607,173.578701796682,92.41116774353911,2
353.52840435234276,945.1536267362039,42.303540599149294,170.03973961763043,91.32506703070722,2
402.6417605340197,697.5066286782707,47.90481778663364,151.3670728897497,92.12634003232401,2
134.72481119449876,571.1157413172269,33.63735158075158,105.57804713967695,93.31985474138939,1
98.94878465308571,221.86028060793782,38.59445527055365,98.92630913611707,94.98169886028089,1
8.984155443512098,99.47193734628132,23.256576740955015,87.65368919984778,99.65683515872325,0
345.0220687387171,912.3862572970676,45.078633184043355,140.5750382407233,88.28065727018134,2
112.26243866168787,577.118874006623,33.916838583356366,101.13337501853175,93.98230220915411,1
74.23743178675474,591.028041924278,35.80834117555152,98.04127721329685,95.73234437193432,1
20.226369278693486,77.73085982737813,25.40698991379341,89.20140173082486,99.83603377443491,0
231.36931310649837,827.1008276512886,41.04991318853949,156.66966595754752,90.32714566299929,2
267.06908178471485,946.6349829486076,41.351065070989485,144.75712486043025,89.35086167748688,2
112.52808813034561,187.89605433180915,39.668425482501014,107.2004720461639,94.31725072808995,1
412.00160440118333,910.7519305722296,48.12322779842045,132.17327429423952,89.69898361432175,2
129.46829495764882,490.8972107147502,35.69677459354216,114.57835703893451,95.39971178182766,1
113.40239638217729,419.12062011016053,37.3781892321979,91.95479834828262,95.5439252366337,1
252.8215324503892,663.7877381283298,45.76927434972498,156.03798876572384,91.87532181363534,2
70.92351780946508,191.9451618486913,34.31181596998426,127.52341038064615,93.24505543675983,1
26.958063833762726,50.21835628360187,23.474992456048724,57.9288345886694,96.17134928475599,0
200.5913064924112,718.0521271332066,44.35934904781729,171.00735328172212,90.99737774973637,2
17.460478730633046,65.96107297618629,20.932549020700705,81.69287214690195,97.61705086026062,0
1.3768359934732743,146.99331710374176,25.638145219804098,58.53938158635804,96.15166777629453,0
31.2074453924567,37.631864983605034,28.06135124305839,85.06662153973296,97.70142109731474,0
33.58503422029283,131.89953235177111,22.049219120040043,69.3314759661072,99.80413169899442,0
47.02292921764572,133.42789665656449,30.21787017975856,71.64342825691676,97.25875589548531,0
36.42453385808066,139.4105225773731,29.376274620742404,55.51905568510978,97.51482543026151,0
244.79015978203685,707.8277727077373,49.61104398913767,156.63182858825928,86.80954858933785,2
140.213879419232,339.1930302632031,37.78963540773624,128.02511707936532,93.35635326397313,1
43.57302950938588,8.002199548334655,23.791229868627642,76.44074828965567,98.3846511916427,0
288.6430079982213,841.8991845768029,46.97025113712022,133.11196535620297,90.02482701629788,2
30.90641202289479,83.55607699125527,23.206518745832888,88.3575469017748,97.94243327198738,0
129.0563196894367,589.3084648214588,38.0484888960443,120.27600541714955,93.71708964941826,1
2.2609335053094703,107.21299146659187,29.361008284819576,76.7097585985295,96.55908664437398,0
15.280210774510744,107.58928137986346,24.134070720728758,62.11038780164888,99.23205899625114,0
4.0300756878562325,86.97443640715875,27.006299207696184,61.132850232814036,98.98460201530715,0
367.11822118769163,627.8845453874304,46.06999692645793,145.83962510500106,86.5076119376438,2
21.975584431645505,109.1446706549533,24.762672717068476,88.23234011087067,98.13863826699634,0
138.0163807189522,197.22039833148193,39.63269882428571,102.56582460602424,93.29155732686009,1
89.007088237241,470.7625165762607,35.092401477799505,121.64502360840034,95.85164207744796,1
63.945406607540214,569.2126453396183,36.67949998942589,94.3484695710793,93.66891992240274,1
98.02512084083386,375.6042961911507,32.505424399630556,113.95399745224468,95.29359608957243,1
6.562243884119379,140.18158210732733,20.028169686409438,67.63848742192634,97.8501359415132,0
38.581345548930386,141.92803409868918,29.65184391316607,88.6500959334168,98.23141539652079,0
83.66957872045246,584.5006885938197,38.442968269817854,124.08112559309096,95.03858067612273,1
493.7684932645532,864.2625344196982,44.65582478284412,161.5646233260106,88.41518033213302,2
296.44163091125756,833.40453791772,46.407439600539824,171.4140409344228,90.91313101986582,2
351.01567440057573,604.8370779224033,49.25981635208184,170.01619135768368,92.47574847723875,2
42.748700978073714,29.950460706097005,26.149142616519875,74.51313926335463,96.19712080579097,0
160.00289165768325,787.2812386291249,43.4889047206639,176.16495913365964,86.95431255711331,2
193.8953382951404,637.654199035255,49.146738756739005,134.19758054349103,88.7696244457917,2
426.0446463437152,736.8754864975108,40.44765085383116,130.0046796929136,92.46735528111424,2
34.63129761130823,10.227992964819405,24.898850232155585,55.6196555775633,99.51825295045113,0
32.0238021087922,24.684908764400237,28.44723088793397,73.95745277415686,99.02285653440434,0
30.478216698994842,23.05365642663068,25.725756511868592,85.02831808908176,98.46684932306854,0
66.90238543893267,506.0781730164304,38.35141820187963,123.23118131147675,95.74825195674413,1
28.022031549021996,12.217081933673878,29.805225596031377,70.7387947809805,98.05821236533512,0
439.10397267486735,667.5872545247688,48.2256209127642,155.45303441501733,87.19767014378523,2
33.98101663675539,135.88675068519714,22.757912501510432,76.39569309693853,97.31324909416986,0
1.556704144225568,33.09765894326227,22.65377132132832,72.85755769274415,97.64604641159684,0
73.00992527033577,306.6175245396925,32.37782911732374,114.88794342700278,94.88805177308264,1
102.28843556701011,355.4830451180137,36.25149514148878,104.0490161749662,93.28986421338402,1
30.815024296286204,11.776480268041478,30.13940452727125,63.222521756020015,96.42257139548097,0
63.42564721315781,396.56149965449214,34.47181168629454,127.76170006943232,93.32187283947584,1
377.0937634008564,802.1470731281465,44.66710302785226,133.1081316322408,86.22204678368817,2
24.922109946452863,33.911860651584405,27.858885477774308,83.94321587794389,97.51634689219541,0
104.29129574560353,503.8322679787642,34.73541043662451,109.96165830884516,93.78156959233725,1
476.6241309595268,616.9893699788968,43.80644423959435,150.52741754989611,90.15824785140127,2
4.8338224823359806,43.78667602467109,27.41233503426309,87.51313574504182,97.53942504997221,0
412.21093895325856,850.3567242629708,47.283266687059005,175.17804712842513,88.49624007406904,2
131.41758046283738,572.6216546498036,37.35931215037149,100.8733769609962,93.94738889629207,1
437.92321145772706,817.3250956390085,46.84660231684291,174.0459012975922,89.51173416957243,2
25.42853455823514,89.52778153316392,30.440299106241987,62.79112727894332,97.74242598992386,0
3.200317330431046,44.83892251474998,29.499680866196755,59.90935247107091,97.2653356367542,0
70.63809608530185,228.39067890441729,33.01932415041243,128.99586755022568,93.89876912739982,1
132.2602337753436,450.5138573574894,38.748990308717126,104.84033548259163,93.8383654659604,1
124.33544920282047,257.9287868164003,34.87792695602018,127.02955950933324,94.10124470102691,1
285.6180019329951,664.7657578826247,47.641710266545935,148.55243828971416,90.07199598684316,2
20.255134726378323,14.87191684164359,25.954633753879094,58.8403330436492,99.73581652718096,0
5.988106590962561,7.585965573634329,23.639372312785344,86.20088556006623,96.4528825997338,0
72.62763650697673,271.8762169630496,34.07498026819357,117.3741840499325,95.70196544675565,1
16.21668765576878,111.24409311778334,31.71224189029393,82.5023752637814,97.2025277143267,0
141.55189252749807,170.36624124174816,33.467070667949905,106.73679135069311,93.12208431704109,1
6.069246971121444,98.74611592590928,21.082348402402932,75.02514072252401,98.6828781028282,0
70.76797417712265,289.6395591945702,33.63297827646478,108.36845114543115,93.54840624086785,1
46.84112310165459,25.37428407636303,25.136232229275727,70.38223793994523,97.59351070263773,0
496.1220015732584,740.9517165223725,48.62862605355688,163.04943475724062,90.34230201484917,2
187.58797547660743,850.1051589109078,46.99078629463999,165.3470497029744,92.8946044998588,2
238.58578934271358,636.5206826426929,49.30706409664446,138.74267665569647,92.78712975983187,2
30.8572493302015,108.60437831593818,25.773508301802146,60.154583297441434,98.16573790643938,0
297.91021628142363,615.521210609754,48.827146910865864,156.6993083572289,91.79627322597133,2
118.78180547107259,510.31115860842846,37.48609953408045,118.0183310571908,94.4713267575584,1
37.913159796451126,83.27006801297827,24.2940939036984,76.2260221440241,98.4461263784591,0
313.1261945372411,889.2254934212747,42.37528304909053,174.46213559433627,89.50269056352295,2
22.430531547727128,68.53321076059002,30.620183894567102,85.59197970986426,96.1327505209,0
427.1057741754375,665.431763726927,43.64063284426959,131.8818544875964,89.08513094955453,2
82.81000952993215,433.60717069777274,39.894643474449396,93.6499210759601,94.8360130175156,1
391.36115017103674,743.4957176064108,45.05530101914896,175.17153261680326,90.91419602524131,2
419.4679047129555,939.5720913910818,46.43287937159873,151.81419455840813,91.49195149982886,2
137.38239792647133,463.7150476846733,38.47888506244287,126.31690149667683,95.54549705618255,1
348.49731089087413,667.3090253836514,47.61245202388233,169.20592460334097,90.79400765731201,2
267.60019502266294,742.3310348173376,43.29449873370009,176.2233695106254,87.23713103223321,2
20.9635830583011,17.625276031855996,29.878716310957994,75.34148699562397,98.5654672769012,0
25.885582169235573,128.80471818668607,20.68559263211996,66.9807549689632,97.38559727905141,0
119.54602815442966,485.9931447769178,37.85328015404818,107.20775818405062,95.14051282553791,1
2.9762350173885843,117.21931331320638,31.183329675852466,88.47973749964092,96.12878568834935,0
105.77009925864834,500.4931417151832,37.96865013465061,110.15101735356284,95.28872675328871,1
101.07906829532905,444.6431378278127,35.917384524132494,97.0848238279642,94.94943609374366,1
139.87981202004093,437.85964596544306,32.076186844911646,90.38309184520489,94.38887944633501,1
209.31022497716307,768.05646088527,42.99711569543452,173.40150666615236,90.38587517996193,2
370.84784328029355,619.4845582710167,48.48030256511452,170.48201081614673,85.56452958217888,2
7.016225909675749,52.00781418538668,30.770106021300247,61.394318444898396,96.91767470606285,0
316.65603901692896,626.2409387629854,41.26359224972216,158.29843618186723,92.54224941224278,2
86.85489730737538,492.24029460436276,39.13388368846235,92.66643053111476,94.13096608972747,1
43.63651252423009,139.03613432187962,25.281449251819232,59.96400900406862,96.6851305451686,0
136.5762546930427,285.7909007626039,36.68200122441167,115.03961863044142,95.16188101957808,1
138.97423756359402,311.7622093302037,37.8365687748566,123.64227744123018,95.75767054299168,1
21.37448439603076,47.53562065809371,26.081240488613457,64.53859091640724,98.55410018476665,0
193.71824879199124,921.4599597170218,49.4646461542778,142.0867400247517,91.19064334280665,2
496.41098621777275,891.9371441271965,46.79638366057491,177.59722479371214,85.82726528770786,2
456.350381685701,792.9857796655838,43.37479517978745,165.80440173812727,86.10860698213578,2
